Mag3,Mag2,Mag1,time,Acc1,Acc3,Acc2
-39.87579345703125,11.61041259765625,15.68603515625,2014-08-08 07:09:20 +0200,-0.9621429443359375,9.783706665039062,0.387969970703125
-37.12310791015625,3.3782958984375,18.280029296875,2014-08-08 07:09:21 +0200,-0.986175537109375,9.619781494140625,0.4031524658203125
-40.0604248046875,10.69488525390625,10.56365966796875,2014-08-08 07:09:22 +0200,-0.850494384765625,9.535446166992188,0.4101104736328125
-40.82183837890625,4.9102783203125,19.09027099609375,2014-08-08 07:09:25 +0200,-0.936126708984375,9.52001953125,0.4138946533203125
-35.32867431640625,3.5491943359375,21.03424072265625,2014-08-08 07:09:26 +0200,-0.9106597900390625,9.567291259765625,0.705413818359375
-44.5770263671875,12.6495361328125,-6.26220703125,2014-08-08 07:09:36 +0200,-0.50933837890625,9.522308349609375,0.126617431640625
-50.12664794921875,20.37506103515625,-16.04766845703125,2014-08-08 07:09:37 +0200,-0.7177581787109375,9.572921752929688,0.200897216796875
-52.313232421875,10.58807373046875,-2.48565673828125,2014-08-08 07:09:38 +0200,-0.605224609375,9.545272827148438,0.261688232421875
-43.73626708984375,10.760498046875,-8.49456787109375,2014-08-08 07:09:39 +0200,-0.56732177734375,9.456512451171875,0.259674072265625
-41.3818359375,12.47711181640625,-10.211181640625,2014-08-08 07:09:40 +0200,-0.6699676513671875,9.556182861328125,0.1790924072265625
-53.60870361328125,9.50927734375,-1.22833251953125,2014-08-08 07:09:43 +0200,-0.833282470703125,9.505828857421875,-0.096771240234375
-50.6866455078125,8.72802734375,-7.421875,2014-08-08 07:09:46 +0200,-0.6269073486328125,9.629318237304688,-0.127593994140625
-52.02789306640625,23.388671875,-25.8026123046875,2014-08-08 07:09:56 +0200,-0.807525634765625,9.66668701171875,0.5433197021484375
-51.6693115234375,23.08197021484375,-26.12152099609375,2014-08-08 07:09:57 +0200,-0.727203369140625,9.626129150390625,0.499053955078125
-51.40228271484375,23.29254150390625,-27.25982666015625,2014-08-08 07:10:01 +0200,-0.545745849609375,9.518966674804688,0.534881591796875
-51.40228271484375,23.29254150390625,-27.25982666015625,2014-08-08 07:10:16 +0200,-0.545745849609375,9.518966674804688,0.534881591796875
-40.2252197265625,19.561767578125,-9.30633544921875,2014-08-08 07:10:17 +0200,0.6549835205078125,9.712432861328125,0.224395751953125
-37.8082275390625,17.24090576171875,-2.87322998046875,2014-08-08 07:10:18 +0200,0.5011138916015625,9.6160888671875,-0.0442352294921875
-37.31536865234375,17.1295166015625,-0.34637451171875,2014-08-08 07:10:19 +0200,0.8057403564453125,9.568389892578125,-0.051971435546875
-36.31439208984375,16.66412353515625,-2.93426513671875,2014-08-08 07:10:20 +0200,0.7433013916015625,9.578536987304688,-0.0318145751953125
-36.03668212890625,16.5313720703125,-0.53253173828125,2014-08-08 07:10:21 +0200,0.6875152587890625,9.649337768554688,-0.003814697265625
-36.64093017578125,16.7572021484375,-0.65155029296875,2014-08-08 07:10:22 +0200,0.82177734375,9.601974487304688,-0.018341064453125
-35.08148193359375,16.7999267578125,0.433349609375,2014-08-08 07:10:23 +0200,0.9125823974609375,9.61065673828125,0.00030517578125
-36.3372802734375,16.9403076171875,0.0640869140625,2014-08-08 07:10:25 +0200,0.8683624267578125,9.613677978515625,0.071563720703125
-36.16943359375,18.1427001953125,-0.76904296875,2014-08-08 07:10:26 +0200,0.7821807861328125,9.66839599609375,0.0838623046875
-35.418701171875,17.50946044921875,-5.36346435546875,2014-08-08 07:10:27 +0200,1.1230926513671875,9.704635620117188,0.0697479248046875
-35.83221435546875,17.4560546875,-8.66546630859375,2014-08-08 07:10:36 +0200,1.9293212890625,9.437896728515625,-0.0653839111328125
-38.3544921875,21.74835205078125,-18.45245361328125,2014-08-08 07:10:37 +0200,-0.082061767578125,9.585708618164062,0.5500335693359375
-38.91143798828125,20.5047607421875,-18.91326904296875,2014-08-08 07:10:38 +0200,-0.082275390625,9.6494140625,0.5450592041015625
-38.42315673828125,20.06378173828125,-17.76580810546875,2014-08-08 07:10:39 +0200,-0.2937469482421875,9.536117553710938,0.60296630859375
-37.92724609375,20.7183837890625,-17.76580810546875,2014-08-08 07:10:40 +0200,-0.3177947998046875,9.53887939453125,0.607177734375
-37.43743896484375,19.88677978515625,-16.83349609375,2014-08-08 07:10:41 +0200,-0.1709442138671875,9.648849487304688,0.5533599853515625
-36.6729736328125,20.03173828125,-14.67437744140625,2014-08-08 07:10:43 +0200,-0.2843475341796875,9.57647705078125,0.6030426025390625
-35.45989990234375,21.52252197265625,-17.81158447265625,2014-08-08 07:10:45 +0200,0.043975830078125,9.667266845703125,0.36395263671875
-36.7706298828125,20.10498046875,-16.34368896484375,2014-08-08 07:10:46 +0200,-0.70501708984375,8.919769287109375,0.5168914794921875
-36.407470703125,19.793701171875,-16.31927490234375,2014-08-08 07:10:47 +0200,-0.327117919921875,9.618667602539062,0.64068603515625
-37.62664794921875,20.9869384765625,-17.15240478515625,2014-08-08 07:10:48 +0200,-0.2396240234375,9.507644653320312,0.5628509521484375
-35.32867431640625,20.37506103515625,-20.1690673828125,2014-08-08 07:10:49 +0200,-0.061737060546875,9.602508544921875,0.3216094970703125
-37.188720703125,21.5118408203125,-18.560791015625,2014-08-08 07:10:50 +0200,-0.406158447265625,9.595947265625,0.513824462890625
-36.16943359375,24.322509765625,-20.68328857421875,2014-08-08 07:10:51 +0200,-0.2458343505859375,9.521041870117188,0.3501129150390625
-35.028076171875,21.8109130859375,-19.76318359375,2014-08-08 07:10:52 +0200,-0.483489990234375,9.569122314453125,0.4932708740234375
-24.00360107421875,14.4989013671875,10.46600341796875,2014-08-08 07:10:53 +0200,-0.425811767578125,9.567886352539062,0.9447021484375
-24.97711181640625,13.75579833984375,9.26513671875,2014-08-08 07:10:54 +0200,-0.2055816650390625,9.54840087890625,1.3750762939453125
-25.72174072265625,9.25750732421875,18.52264404296875,2014-08-08 07:10:55 +0200,-0.2787933349609375,9.474319458007812,1.5975494384765625
-21.18377685546875,7.03887939453125,17.2882080078125,2014-08-08 07:10:56 +0200,-0.2926177978515625,9.6485595703125,1.5653228759765625
-17.50335693359375,9.04388427734375,13.48114013671875,2014-08-08 07:10:57 +0200,-0.2529754638671875,9.475234985351562,1.6364898681640625
-12.2894287109375,11.27471923828125,3.350830078125,2014-08-08 07:10:58 +0200,-0.3000335693359375,9.505630493164062,1.7119903564453125
-5.05828857421875,14.88037109375,-0.93994140625,2014-08-08 07:10:59 +0200,-0.3779449462890625,9.603607177734375,1.6203765869140625
2.0721435546875,16.78619384765625,-5.2154541015625,2014-08-08 07:11:00 +0200,-0.179931640625,9.332748413085938,1.65521240234375
0.53863525390625,21.41571044921875,-7.01751708984375,2014-08-08 07:11:01 +0200,-0.43994140625,9.573944091796875,1.66778564453125
0.567626953125,14.44244384765625,-6.99310302734375,2014-08-08 07:11:02 +0200,-0.282135009765625,9.694534301757812,1.51995849609375
-0.2166748046875,22.60589599609375,-17.03338623046875,2014-08-08 07:11:03 +0200,-0.1892242431640625,9.500869750976562,1.4698638916015625
5.4718017578125,15.118408203125,-8.46710205078125,2014-08-08 07:11:04 +0200,-0.253021240234375,9.32305908203125,1.4344940185546875
-1.983642578125,19.13299560546875,-16.82586669921875,2014-08-08 07:11:05 +0200,-0.4702301025390625,9.646469116210938,1.3375396728515625
3.12042236328125,22.9156494140625,-24.71160888671875,2014-08-08 07:11:06 +0200,-0.28106689453125,9.380447387695312,1.16546630859375
0.75225830078125,27.20947265625,-20.57342529296875,2014-08-08 07:11:07 +0200,-0.169769287109375,9.38323974609375,1.0906219482421875
3.02581787109375,13.87939453125,-15.6524658203125,2014-08-08 07:11:08 +0200,-0.3842620849609375,9.677825927734375,1.186553955078125
3.91693115234375,24.5513916015625,-22.43804931640625,2014-08-08 07:11:09 +0200,-0.5880889892578125,9.36004638671875,1.2387237548828125
3.18145751953125,23.97918701171875,-22.39990234375,2014-08-08 07:11:10 +0200,-0.3575897216796875,9.488754272460938,1.1711883544921875
22.015380859375,40.46173095703125,-57.42340087890625,2014-08-08 07:11:11 +0200,-0.400421142578125,9.805465698242188,1.237579345703125
6.04095458984375,39.25933837890625,-83.68988037109375,2014-08-08 07:11:12 +0200,-0.03460693359375,9.219406127929688,0.97998046875
7.5531005859375,46.64154052734375,-94.1619873046875,2014-08-08 07:11:13 +0200,-0.178955078125,9.738006591796875,0.97357177734375
3.34930419921875,45.43914794921875,-93.64776611328125,2014-08-08 07:11:14 +0200,-0.0249481201171875,9.483551025390625,0.914825439453125
1.49993896484375,40.118408203125,-76.30767822265625,2014-08-08 07:11:15 +0200,-0.6516876220703125,9.751251220703125,1.0630035400390625
3.34930419921875,46.12579345703125,-83.00323486328125,2014-08-08 07:11:16 +0200,-0.400909423828125,9.393997192382812,0.9820404052734375
-35.49652099609375,38.05694580078125,-68.75457763671875,2014-08-08 07:11:17 +0200,-0.2724609375,9.597503662109375,0.9412384033203125
-17.1661376953125,21.74835205078125,-27.72216796875,2014-08-08 07:11:18 +0200,-0.6680450439453125,10.0947265625,1.1794281005859375
-10.60791015625,23.01483154296875,-31.60552978515625,2014-08-08 07:11:19 +0200,-0.185638427734375,9.724563598632812,0.9097137451171875
-4.72259521484375,20.37506103515625,-22.57232666015625,2014-08-08 07:11:20 +0200,-0.5415802001953125,9.440200805664062,0.874755859375
-7.7484130859375,27.5848388671875,-24.63226318359375,2014-08-08 07:11:21 +0200,-0.2176513671875,9.290481567382812,0.7763824462890625
-31.91070556640625,15.966796875,-19.42901611328125,2014-08-08 07:11:22 +0200,-0.527374267578125,9.072860717773438,1.0675201416015625
-34.375,17.71392822265625,-19.3389892578125,2014-08-08 07:11:23 +0200,-0.8876190185546875,9.722091674804688,1.116546630859375
-28.4271240234375,18.1396484375,-7.9864501953125,2014-08-08 07:11:24 +0200,-0.5776519775390625,9.3548583984375,1.0188446044921875
-24.22943115234375,20.7183837890625,-19.13909912109375,2014-08-08 07:11:25 +0200,-0.2742156982421875,9.222259521484375,0.82861328125
-26.07879638671875,15.73944091796875,-16.2200927734375,2014-08-08 07:11:26 +0200,-0.771728515625,9.593597412109375,0.8628692626953125
-25.57525634765625,16.253662109375,-12.2711181640625,2014-08-08 07:11:27 +0200,-0.3956756591796875,9.167510986328125,0.8542327880859375
-23.388671875,16.082763671875,-6.9488525390625,2014-08-08 07:11:28 +0200,-0.516448974609375,9.224899291992188,0.882080078125
-17.67120361328125,13.67950439453125,3.00750732421875,2014-08-08 07:11:29 +0200,-0.5417022705078125,9.603256225585938,0.931549072265625
-22.88360595703125,10.41717529296875,-1.28326416015625,2014-08-08 07:11:30 +0200,-0.8621673583984375,9.245742797851562,1.004486083984375
-25.238037109375,13.507080078125,-5.4046630859375,2014-08-08 07:11:31 +0200,-0.7288665771484375,9.805130004882812,1.059234619140625
-25.238037109375,17.626953125,-9.86785888671875,2014-08-08 07:11:32 +0200,-1.0859222412109375,9.793228149414062,0.842620849609375
-22.38006591796875,19.5159912109375,-11.07025146484375,2014-08-08 07:11:33 +0200,-0.7550506591796875,9.305252075195312,0.894989013671875
-16.66259765625,16.082763671875,-7.635498046875,2014-08-08 07:11:34 +0200,-1.3344879150390625,9.3353271484375,1.0373687744140625
-17.50335693359375,12.47711181640625,-1.96990966796875,2014-08-08 07:11:35 +0200,-1.030517578125,9.201492309570312,0.9156341552734375
-17.67120361328125,8.52813720703125,0.604248046875,2014-08-08 07:11:36 +0200,-1.0616455078125,9.530349731445312,0.881103515625
-17.83905029296875,13.507080078125,-0.59661865234375,2014-08-08 07:11:37 +0200,-1.10064697265625,9.367401123046875,0.956787109375
-20.5291748046875,14.1937255859375,-2.313232421875,2014-08-08 07:11:38 +0200,-0.780731201171875,9.1195068359375,0.8061065673828125
-19.0155029296875,18.48602294921875,-8.66546630859375,2014-08-08 07:11:39 +0200,-1.2133026123046875,9.654342651367188,1.0445098876953125
-19.19708251953125,19.00177001953125,-11.92779541015625,2014-08-08 07:11:40 +0200,-1.0744781494140625,9.392990112304688,0.878753662109375
-15.3533935546875,17.42095947265625,-12.63275146484375,2014-08-08 07:11:41 +0200,-1.2167816162109375,9.36358642578125,1.1486663818359375
-17.21954345703125,17.10052490234375,-11.0382080078125,2014-08-08 07:11:42 +0200,-0.8763275146484375,8.996597290039062,0.8862762451171875
-13.21868896484375,13.8671875,-8.624267578125,2014-08-08 07:11:43 +0200,-0.7119293212890625,9.548583984375,0.772613525390625
-25.958251953125,3.95050048828125,19.9462890625,2014-08-08 07:11:44 +0200,-1.130584716796875,9.4884033203125,0.390594482421875
-28.79638671875,4.64019775390625,10.73760986328125,2014-08-08 07:11:45 +0200,-0.6951141357421875,9.746856689453125,0.298309326171875
-27.38494873046875,4.0771484375,16.2322998046875,2014-08-08 07:11:46 +0200,-0.777130126953125,9.353713989257812,0.2374114990234375
-29.80804443359375,6.59332275390625,15.83709716796875,2014-08-08 07:11:47 +0200,-0.9811248779296875,9.66326904296875,0.405059814453125
-32.16094970703125,6.2164306640625,12.62969970703125,2014-08-08 07:11:48 +0200,-0.66290283203125,9.707000732421875,0.4210357666015625
-29.4891357421875,9.31243896484375,11.73858642578125,2014-08-08 07:11:49 +0200,-1.2773895263671875,10.111404418945312,0.464508056640625
-30.0811767578125,6.09130859375,11.4471435546875,2014-08-08 07:11:50 +0200,-0.0885009765625,9.54498291015625,0.0748748779296875
-30.41229248046875,7.1929931640625,12.86773681640625,2014-08-08 07:11:51 +0200,-0.7724761962890625,9.48748779296875,0.425689697265625
-30.45196533203125,4.0008544921875,10.16998291015625,2014-08-08 07:11:52 +0200,-1.0261993408203125,9.17523193359375,0.5078887939453125
-33.33740234375,4.52117919921875,2.58026123046875,2014-08-08 07:11:53 +0200,-0.463653564453125,9.716049194335938,0.37860107421875
-36.1114501953125,9.66644287109375,-1.91650390625,2014-08-08 07:11:54 +0200,-0.7639312744140625,9.464385986328125,0.5233917236328125
-37.68310546875,13.78173828125,-6.03179931640625,2014-08-08 07:11:55 +0200,-0.926513671875,9.944747924804688,0.467376708984375
-32.464599609375,14.81781005859375,-4.54254150390625,2014-08-08 07:11:56 +0200,-0.4669952392578125,9.384017944335938,0.381561279296875
-27.94036865234375,14.12353515625,0.01068115234375,2014-08-08 07:11:57 +0200,-0.749176025390625,9.451507568359375,0.4207305908203125
-26.08795166015625,9.04388427734375,4.412841796875,2014-08-08 07:11:58 +0200,-1.0612640380859375,9.584762573242188,0.423431396484375
-28.24554443359375,9.0240478515625,3.55682373046875,2014-08-08 07:11:59 +0200,-0.6248016357421875,9.423538208007812,0.228851318359375
-26.07879638671875,5.20782470703125,7.928466796875,2014-08-08 07:12:00 +0200,-0.7189788818359375,9.612030029296875,0.3439788818359375
-39.6881103515625,3.277587890625,13.70697021484375,2014-08-08 07:12:01 +0200,-1.0426177978515625,9.169677734375,0.23773193359375
-44.29168701171875,0.6195068359375,11.688232421875,2014-08-08 07:12:02 +0200,-0.91259765625,9.67144775390625,0.1653594970703125
-49.4537353515625,6.75506591796875,4.32281494140625,2014-08-08 07:12:03 +0200,-0.58221435546875,9.449752807617188,0.2220916748046875
-43.98040771484375,13.4307861328125,5.657958984375,2014-08-08 07:12:04 +0200,-0.26678466796875,9.534149169921875,-0.0798187255859375
-38.52386474609375,10.931396484375,9.53216552734375,2014-08-08 07:12:05 +0200,-0.576995849609375,9.487503051757812,0.1187286376953125
-35.83221435546875,4.7515869140625,13.995361328125,2014-08-08 07:12:06 +0200,-0.34039306640625,9.371871948242188,-0.017608642578125
-38.1866455078125,1.66168212890625,15.36865234375,2014-08-08 07:12:07 +0200,-0.645721435546875,9.830581665039062,0.0890655517578125
-44.07196044921875,-0.22735595703125,11.07635498046875,2014-08-08 07:12:08 +0200,-0.5122528076171875,9.5809326171875,0.083892822265625
-46.4263916015625,8.35723876953125,4.89654541015625,2014-08-08 07:12:09 +0200,-0.520782470703125,9.571762084960938,0.055267333984375
-39.3646240234375,10.41717529296875,10.38970947265625,2014-08-08 07:12:10 +0200,-0.564208984375,9.546630859375,0.071533203125
-38.69171142578125,1.83258056640625,13.48114013671875,2014-08-08 07:12:11 +0200,-0.6678466796875,9.928298950195312,0.283477783203125
-40.0360107421875,0.115966796875,16.22772216796875,2014-08-08 07:12:12 +0200,-0.6016082763671875,9.558029174804688,0.24810791015625
-45.08209228515625,5.9539794921875,7.9864501953125,2014-08-08 07:12:13 +0200,-0.3950958251953125,9.664794921875,0.07891845703125
-38.52386474609375,8.52813720703125,8.84552001953125,2014-08-08 07:12:14 +0200,-0.6504058837890625,9.749053955078125,0.2457275390625
-36.00006103515625,2.1759033203125,15.54107666015625,2014-08-08 07:12:15 +0200,-0.7483673095703125,9.739410400390625,0.196868896484375
-39.7003173828125,0.115966796875,14.85443115234375,2014-08-08 07:12:17 +0200,-0.5967559814453125,9.5364990234375,0.24346923828125
-42.57354736328125,8.86077880859375,7.47833251953125,2014-08-08 07:12:18 +0200,-0.4320220947265625,9.31292724609375,0.12750244140625
-35.51177978515625,5.865478515625,14.1510009765625,2014-08-08 07:12:19 +0200,-0.601165771484375,9.669036865234375,0.1002197265625
-37.2283935546875,2.056884765625,13.3026123046875,2014-08-08 07:12:20 +0200,-0.8979034423828125,9.960800170898438,0.1801910400390625
-45.1507568359375,4.18548583984375,5.0872802734375,2014-08-08 07:12:21 +0200,-0.4948883056640625,9.420578002929688,0.1527862548828125
-36.505126953125,8.184814453125,8.15887451171875,2014-08-08 07:12:22 +0200,-0.9837646484375,9.921920776367188,0.333251953125
-37.68310546875,3.89251708984375,9.01641845703125,2014-08-08 07:12:23 +0200,-0.4786529541015625,9.839569091796875,0.135498046875
-45.08209228515625,11.10382080078125,0.09002685546875,2014-08-08 07:12:24 +0200,-0.740203857421875,9.593307495117188,0.217742919921875
-33.64715576171875,7.3272705078125,8.673095703125,2014-08-08 07:12:25 +0200,-0.627899169921875,9.494705200195312,0.0112457275390625
-40.70892333984375,2.51922607421875,9.01641845703125,2014-08-08 07:12:26 +0200,-0.841827392578125,9.402816772460938,0.158233642578125
-43.73626708984375,14.53704833984375,-4.718017578125,2014-08-08 07:12:27 +0200,-0.835205078125,9.395263671875,0.284027099609375
-40.0360107421875,7.67059326171875,2.14996337890625,2014-08-08 07:12:28 +0200,-1.2179412841796875,9.692306518554688,0.3595123291015625
-48.10791015625,5.267333984375,1.1199951171875,2014-08-08 07:12:29 +0200,-0.9849090576171875,9.660369873046875,0.202667236328125
-41.71905517578125,12.8204345703125,2.4932861328125,2014-08-08 07:12:30 +0200,-1.071319580078125,9.461334228515625,0.1961822509765625
-42.22259521484375,3.03497314453125,4.72564697265625,2014-08-08 07:12:31 +0200,-1.3173828125,9.591461181640625,0.2625885009765625
-49.4537353515625,10.41717529296875,-6.09130859375,2014-08-08 07:12:32 +0200,-0.8778228759765625,9.590606689453125,0.08624267578125
-40.0360107421875,8.013916015625,-0.59661865234375,2014-08-08 07:12:33 +0200,-0.9083404541015625,9.48291015625,0.1708831787109375
-51.13525390625,9.38720703125,-5.4046630859375,2014-08-08 07:12:34 +0200,-1.2028350830078125,9.686203002929688,0.1882171630859375
-46.93450927734375,11.66534423828125,-7.623291015625,2014-08-08 07:12:35 +0200,-1.191558837890625,9.529342651367188,0.150543212890625
-52.288818359375,8.97979736328125,-9.0301513671875,2014-08-08 07:12:36 +0200,-1.05487060546875,9.5233154296875,0.045806884765625
-53.17535400390625,9.87091064453125,-10.01129150390625,2014-08-08 07:12:37 +0200,-1.06646728515625,9.533111572265625,0.042205810546875
-37.554931640625,2.56195068359375,10.51788330078125,2014-08-08 07:12:38 +0200,-1.0486602783203125,9.6365966796875,0.0507049560546875
-31.66046142578125,6.13555908203125,5.3619384765625,2014-08-08 07:12:39 +0200,-1.0096588134765625,9.424972534179688,-0.188812255859375
-28.75823974609375,12.0819091796875,-5.8807373046875,2014-08-08 07:12:40 +0200,-1.254150390625,9.672561645507812,0.1125946044921875
-29.86907958984375,5.9722900390625,-0.27313232421875,2014-08-08 07:12:41 +0200,-1.05780029296875,9.558944702148438,-0.023101806640625
-31.292724609375,12.91656494140625,-4.998779296875,2014-08-08 07:12:42 +0200,-1.3899078369140625,9.686050415039062,0.0547943115234375
-30.78765869140625,8.66546630859375,-3.448486328125,2014-08-08 07:12:43 +0200,-1.3115997314453125,9.57501220703125,-0.0455322265625
-35.87646484375,3.89251708984375,1.2451171875,2014-08-08 07:12:44 +0200,-1.19793701171875,9.514999389648438,0.0532989501953125
-29.80194091796875,14.53704833984375,-0.1068115234375,2014-08-08 07:12:45 +0200,-0.9995269775390625,9.605712890625,0.00030517578125
-39.5904541015625,-0.50506591796875,3.6346435546875,2014-08-08 07:12:46 +0200,-1.0618743896484375,9.483840942382812,0.020263671875
-28.1341552734375,3.948974609375,-0.3875732421875,2014-08-08 07:12:47 +0200,-1.1976470947265625,9.510543823242188,0.0867919921875
-29.04205322265625,12.2802734375,-0.0701904296875,2014-08-08 07:12:48 +0200,-1.0528411865234375,9.566314697265625,-0.261077880859375
-42.54302978515625,13.31939697265625,-7.65228271484375,2014-08-08 07:12:49 +0200,-0.922698974609375,9.598968505859375,0.00115966796875
-35.28289794921875,1.4495849609375,-4.02984619140625,2014-08-08 07:12:50 +0200,-0.9768524169921875,9.641586303710938,0.039825439453125
-28.62701416015625,9.06982421875,-11.34185791015625,2014-08-08 07:12:51 +0200,-0.710174560546875,9.62030029296875,-0.0899200439453125
-32.54241943359375,13.702392578125,-14.4287109375,2014-08-08 07:12:52 +0200,-0.94366455078125,9.518112182617188,-0.2683563232421875
-39.46990966796875,19.451904296875,-22.210693359375,2014-08-08 07:12:53 +0200,-0.881195068359375,9.641464233398438,-0.243988037109375
-48.31390380859375,13.79241943359375,-28.58123779296875,2014-08-08 07:12:54 +0200,-0.6759033203125,9.419891357421875,-0.2276763916015625
-47.08099365234375,8.54949951171875,-33.19244384765625,2014-08-08 07:12:55 +0200,-0.9876861572265625,9.723648071289062,-0.2555389404296875
-41.668701171875,11.9354248046875,-39.9383544921875,2014-08-08 07:12:56 +0200,-0.819000244140625,9.4853515625,-0.4960479736328125
-40.5853271484375,14.813232421875,-45.98846435546875,2014-08-08 07:12:57 +0200,-0.8126068115234375,9.591995239257812,-0.6559906005859375
-38.59405517578125,18.64776611328125,-50.99029541015625,2014-08-08 07:12:58 +0200,-0.8044586181640625,9.603897094726562,-0.2660980224609375
-39.79644775390625,19.7845458984375,-54.9468994140625,2014-08-08 07:12:59 +0200,-0.4780120849609375,9.55426025390625,0.60955810546875
-40.70892333984375,19.21234130859375,-58.6669921875,2014-08-08 07:13:00 +0200,-0.4679718017578125,9.481536865234375,0.686279296875
-42.33245849609375,20.07598876953125,-60.67962646484375,2014-08-08 07:13:01 +0200,-0.650390625,9.5418701171875,0.709320068359375
-41.3818359375,22.0916748046875,-64.80560302734375,2014-08-08 07:13:02 +0200,-0.450225830078125,9.711563110351562,0.5662841796875
-35.66436767578125,23.80828857421875,-69.61212158203125,2014-08-08 07:13:03 +0200,0.8814544677734375,9.45648193359375,0.1060943603515625
-32.9742431640625,25.86822509765625,-72.7020263671875,2014-08-08 07:13:04 +0200,0.7703704833984375,9.530654907226562,-0.2308197021484375
-36.505126953125,23.97918701171875,-74.93438720703125,2014-08-08 07:13:05 +0200,0.444549560546875,9.661834716796875,0.0958099365234375
-37.68310546875,23.12164306640625,-74.0753173828125,2014-08-08 07:13:06 +0200,0.3657379150390625,9.625289916992188,0.2098846435546875
-38.018798828125,23.4649658203125,-72.35870361328125,2014-08-08 07:13:07 +0200,0.2921905517578125,9.614334106445312,0.099334716796875
-38.018798828125,22.7783203125,-72.7020263671875,2014-08-08 07:13:08 +0200,0.269439697265625,9.673294067382812,0.142333984375
-39.8681640625,21.91925048828125,-71.1578369140625,2014-08-08 07:13:09 +0200,0.4112548828125,9.520339965820312,0.140228271484375
-39.02740478515625,23.12164306640625,-72.015380859375,2014-08-08 07:13:10 +0200,0.388427734375,9.541854858398438,0.1833343505859375
-38.3544921875,23.4649658203125,-77.51007080078125,2014-08-08 07:13:11 +0200,0.31927490234375,9.63916015625,0.1782989501953125
-39.3646240234375,27.24151611328125,-83.68988037109375,2014-08-08 07:13:12 +0200,0.843780517578125,9.380401611328125,-0.10595703125
-39.7003173828125,26.2115478515625,-84.37652587890625,2014-08-08 07:13:13 +0200,0.33819580078125,9.56048583984375,0.3782806396484375
-40.37322998046875,25.52490234375,-84.033203125,2014-08-08 07:13:14 +0200,0.21697998046875,9.688552856445312,0.224578857421875
-41.30859375,24.34844970703125,-84.23309326171875,2014-08-08 07:13:15 +0200,0.1299896240234375,9.596893310546875,0.3166656494140625
-41.8670654296875,24.5574951171875,-84.783935546875,2014-08-08 07:13:16 +0200,0.1803131103515625,9.62054443359375,0.342864990234375
-40.27862548828125,25.1861572265625,-83.7738037109375,2014-08-08 07:13:17 +0200,0.1789093017578125,9.764450073242188,0.36212158203125
-42.67120361328125,25.35247802734375,-83.51898193359375,2014-08-08 07:13:18 +0200,0.00848388671875,9.581085205078125,0.189788818359375
-44.12841796875,27.03704833984375,-82.0465087890625,2014-08-08 07:13:19 +0200,0.1636505126953125,9.48828125,0.3231658935546875
-43.316650390625,26.3031005859375,-81.37054443359375,2014-08-08 07:13:20 +0200,0.0276947021484375,9.546890258789062,0.2830352783203125
-42.05474853515625,26.55487060546875,-78.29132080078125,2014-08-08 07:13:21 +0200,0.1601409912109375,9.482803344726562,0.2093658447265625
-41.32080078125,26.5899658203125,-78.35540771484375,2014-08-08 07:13:22 +0200,0.0458221435546875,9.674224853515625,0.384674072265625
-42.85125732421875,26.42669677734375,-77.95867919921875,2014-08-08 07:13:23 +0200,0.107025146484375,9.438385009765625,0.34478759765625
-46.02203369140625,25.65765380859375,-75.37994384765625,2014-08-08 07:13:24 +0200,-0.3971099853515625,9.613754272460938,0.5223388671875
-40.39306640625,27.77862548828125,-74.9542236328125,2014-08-08 07:13:25 +0200,-0.1861724853515625,9.734573364257812,0.0184326171875
-42.095947265625,28.2623291015625,-73.0712890625,2014-08-08 07:13:26 +0200,-0.3813323974609375,9.577667236328125,-0.1437835693359375
-42.70172119140625,28.9306640625,-73.0194091796875,2014-08-08 07:13:27 +0200,-0.413360595703125,9.686538696289062,-0.024078369140625
-42.523193359375,25.091552734375,-66.6595458984375,2014-08-08 07:13:28 +0200,-0.418182373046875,9.494415283203125,-0.0134429931640625
-42.62847900390625,24.52850341796875,-64.08538818359375,2014-08-08 07:13:29 +0200,-0.5223541259765625,9.567550659179688,0.1767120361328125
-43.0999755859375,24.42626953125,-60.81085205078125,2014-08-08 07:13:30 +0200,-0.6634979248046875,9.578399658203125,0.2164459228515625
-43.609619140625,27.19879150390625,-67.85430908203125,2014-08-08 07:13:31 +0200,-0.398712158203125,9.470413208007812,0.16851806640625
-42.144775390625,26.40228271484375,-69.58770751953125,2014-08-08 07:13:32 +0200,-0.118377685546875,9.475143432617188,0.049163818359375
-42.4896240234375,26.06658935546875,-68.15948486328125,2014-08-08 07:13:33 +0200,-0.12109375,9.5067138671875,1.0380096435546875
-40.07568359375,26.8585205078125,-68.20068359375,2014-08-08 07:13:34 +0200,-0.2540435791015625,9.697769165039062,1.27069091796875
-37.4755859375,29.0283203125,-68.34869384765625,2014-08-08 07:13:35 +0200,-0.175628662109375,9.452896118164062,1.1788177490234375
-37.16583251953125,29.248046875,-68.87359619140625,2014-08-08 07:13:36 +0200,-0.220703125,9.545150756835938,1.422210693359375
-34.52911376953125,33.50677490234375,-66.1376953125,2014-08-08 07:13:37 +0200,-0.3507537841796875,9.45184326171875,1.29608154296875
-38.8275146484375,39.093017578125,-67.7825927734375,2014-08-08 07:13:38 +0200,-0.2777862548828125,9.530349731445312,1.412811279296875
