Mag3,Mag2,Mag1,time,Acc1,Acc3,Acc2
-34.295654296875,-23.3551025390625,9.77783203125,2014-08-08 08:18:20 +0200,0.055419921875,8.574752807617188,4.1616363525390625
-33.355712890625,-22.59368896484375,10.04180908203125,2014-08-08 08:18:21 +0200,0.065093994140625,8.587326049804688,4.1646881103515625
-33.23516845703125,-23.651123046875,10.858154296875,2014-08-08 08:18:22 +0200,0.0321044921875,8.543380737304688,4.13726806640625
-33.83331298828125,-23.065185546875,10.90850830078125,2014-08-08 08:18:23 +0200,-0.097076416015625,8.62060546875,4.152252197265625
-32.85980224609375,-21.7864990234375,12.37335205078125,2014-08-08 08:18:24 +0200,-0.48699951171875,8.5938720703125,4.049957275390625
-33.001708984375,-23.211669921875,15.4937744140625,2014-08-08 08:18:25 +0200,-0.1952972412109375,8.623245239257812,4.0504608154296875
-33.57086181640625,-21.24786376953125,15.80810546875,2014-08-08 08:18:26 +0200,-0.2627105712890625,8.594757080078125,4.069244384765625
-33.3526611328125,-22.0672607421875,15.2740478515625,2014-08-08 08:18:27 +0200,-0.3043060302734375,8.60321044921875,4.0571136474609375
-34.619140625,-22.37701416015625,17.0867919921875,2014-08-08 08:18:28 +0200,-0.3036651611328125,8.6029052734375,4.087738037109375
-33.551025390625,-22.064208984375,17.2027587890625,2014-08-08 08:18:29 +0200,-0.3134613037109375,8.613540649414062,4.06787109375
-32.92388916015625,-23.638916015625,17.42401123046875,2014-08-08 08:18:30 +0200,-0.30645751953125,8.637054443359375,4.076446533203125
-33.3343505859375,-21.7498779296875,17.29888916015625,2014-08-08 08:18:31 +0200,-0.3428955078125,8.595306396484375,4.0432281494140625
-31.8756103515625,-22.418212890625,16.41693115234375,2014-08-08 08:18:32 +0200,-0.3323516845703125,8.643325805664062,4.038726806640625
-32.46917724609375,-22.71728515625,16.39862060546875,2014-08-08 08:18:33 +0200,-0.33648681640625,8.609893798828125,4.0765380859375
-32.63702392578125,-23.23150634765625,14.16778564453125,2014-08-08 08:18:34 +0200,-0.2693939208984375,8.628341674804688,4.0802459716796875
-34.31854248046875,-21.85821533203125,10.38970947265625,2014-08-08 08:18:35 +0200,-0.3608245849609375,8.616790771484375,4.1117706298828125
-33.81500244140625,-22.37396240234375,11.248779296875,2014-08-08 08:18:36 +0200,-0.4432220458984375,8.56488037109375,4.0268402099609375
-34.4879150390625,-23.06060791015625,10.90545654296875,2014-08-08 08:18:37 +0200,-0.006011962890625,8.51336669921875,4.2276458740234375
-34.991455078125,-22.54486083984375,13.824462890625,2014-08-08 08:18:38 +0200,-0.22796630859375,8.622360229492188,4.1275634765625
-33.477783203125,-22.0306396484375,12.6220703125,2014-08-08 08:18:39 +0200,-0.102935791015625,8.689422607421875,4.1166534423828125
-34.15069580078125,-21.68731689453125,12.6220703125,2014-08-08 08:18:40 +0200,-0.32354736328125,8.655227661132812,4.0235443115234375
-34.26513671875,-21.66290283203125,9.2132568359375,2014-08-08 08:18:41 +0200,-0.4226837158203125,8.46966552734375,3.999786376953125
-33.74176025390625,-21.27227783203125,9.20562744140625,2014-08-08 08:18:42 +0200,-0.2831573486328125,8.693756103515625,3.97552490234375
-34.716796875,-23.08197021484375,10.2386474609375,2014-08-08 08:18:43 +0200,-0.2086944580078125,8.5634765625,4.03125
-33.3099365234375,-22.71728515625,8.84552001953125,2014-08-08 08:18:44 +0200,-0.2826080322265625,8.639068603515625,3.9917144775390625
-34.088134765625,-22.052001953125,7.3638916015625,2014-08-08 08:18:45 +0200,-0.22857666015625,8.657791137695312,4.03021240234375
-34.014892578125,-22.85614013671875,8.270263671875,2014-08-08 08:18:46 +0200,-0.2885284423828125,8.68536376953125,4.008392333984375
-34.2681884765625,-23.37493896484375,7.3486328125,2014-08-08 08:18:48 +0200,-0.232086181640625,8.6380615234375,4.0332489013671875
-34.33074951171875,-23.21014404296875,9.0240478515625,2014-08-08 08:18:49 +0200,-0.282623291015625,8.68255615234375,4.04388427734375
-33.685302734375,-22.96905517578125,7.01141357421875,2014-08-08 08:18:50 +0200,-0.279144287109375,8.721664428710938,4.0121307373046875
-33.80584716796875,-21.7437744140625,9.44061279296875,2014-08-08 08:18:51 +0200,-0.316864013671875,8.65057373046875,4.047882080078125
-34.29718017578125,-21.66595458984375,8.5662841796875,2014-08-08 08:18:52 +0200,-0.26751708984375,8.65789794921875,4.0177001953125
-34.3231201171875,-22.19085693359375,9.3719482421875,2014-08-08 08:18:53 +0200,-0.2891693115234375,8.638351440429688,4.030792236328125
-34.75341796875,-22.52197265625,12.34893798828125,2014-08-08 08:18:54 +0200,-0.3123016357421875,8.6463623046875,3.9922943115234375
-33.843994140625,-23.333740234375,12.61444091796875,2014-08-08 08:18:55 +0200,-0.3227386474609375,8.62176513671875,4.03118896484375
-34.31854248046875,-22.67913818359375,11.7645263671875,2014-08-08 08:18:56 +0200,-0.302825927734375,8.635025024414062,4.034149169921875
-34.6893310546875,-22.72186279296875,12.61749267578125,2014-08-08 08:18:57 +0200,-0.3250732421875,8.61590576171875,4.027557373046875
-34.5184326171875,-23.67706298828125,16.0614013671875,2014-08-08 08:18:58 +0200,-0.3212127685546875,8.653030395507812,4.0054473876953125
-33.69598388671875,-22.27783203125,14.66064453125,2014-08-08 08:18:59 +0200,-0.26116943359375,8.659194946289062,4.036346435546875
-33.72955322265625,-22.723388671875,15.362548828125,2014-08-08 08:19:00 +0200,-0.263702392578125,8.571746826171875,4.0483245849609375
-34.09423828125,-20.71533203125,17.14324951171875,2014-08-08 08:19:01 +0200,-0.2963714599609375,8.633224487304688,4.0337677001953125
-33.36334228515625,-21.9390869140625,16.3055419921875,2014-08-08 08:19:02 +0200,-0.3329315185546875,8.660446166992188,4.044830322265625
-33.64715576171875,-21.57745361328125,17.80242919921875,2014-08-08 08:19:03 +0200,-0.3047332763671875,8.619964599609375,4.0484771728515625
-32.2540283203125,-22.39990234375,16.27349853515625,2014-08-08 08:19:04 +0200,-0.3610076904296875,8.651657104492188,4.0343475341796875
-34.0301513671875,-22.44720458984375,16.571044921875,2014-08-08 08:19:05 +0200,-0.260040283203125,8.594650268554688,4.0778656005859375
-34.1461181640625,-22.01385498046875,16.40625,2014-08-08 08:19:06 +0200,-0.2747039794921875,8.616363525390625,4.0422515869140625
-34.15069580078125,-23.06060791015625,18.45855712890625,2014-08-08 08:19:07 +0200,-0.2229461669921875,8.625900268554688,4.0594940185546875
-34.65576171875,-22.88818359375,18.28765869140625,2014-08-08 08:19:08 +0200,-0.2562255859375,8.66082763671875,4.024810791015625
-33.81500244140625,-22.0306396484375,19.49005126953125,2014-08-08 08:19:09 +0200,-0.2555694580078125,8.643707275390625,4.05059814453125
-34.8236083984375,-20.6573486328125,19.49005126953125,2014-08-08 08:19:10 +0200,-0.279541015625,8.617340087890625,4.075897216796875
-34.31854248046875,-23.23150634765625,19.66094970703125,2014-08-08 08:19:11 +0200,-0.240631103515625,8.668136596679688,4.03125
-33.477783203125,-20.6573486328125,18.80340576171875,2014-08-08 08:19:12 +0200,-0.2403564453125,8.634963989257812,4.0557098388671875
-32.9742431640625,-21.17156982421875,18.6309814453125,2014-08-08 08:19:13 +0200,-0.3027191162109375,8.638320922851562,4.0073089599609375
-34.1461181640625,-22.69744873046875,19.8333740234375,2014-08-08 08:19:14 +0200,-0.4701690673828125,8.64825439453125,3.9478302001953125
-32.72857666015625,-20.97625732421875,17.059326171875,2014-08-08 08:19:15 +0200,-0.3889007568359375,8.705322265625,3.98016357421875
-34.53369140625,-23.20556640625,17.572021484375,2014-08-08 08:19:16 +0200,-0.412506103515625,8.566375732421875,4.173858642578125
-34.515380859375,-24.5391845703125,16.14227294921875,2014-08-08 08:19:17 +0200,-0.22296142578125,8.421722412109375,4.338775634765625
-33.05511474609375,-24.3560791015625,16.1346435546875,2014-08-08 08:19:18 +0200,-0.400421142578125,8.556915283203125,4.2713470458984375
-34.70611572265625,-23.23150634765625,15.41748046875,2014-08-08 08:19:19 +0200,-0.280242919921875,8.534744262695312,4.3326873779296875
-34.14154052734375,-23.6572265625,13.56201171875,2014-08-08 08:19:20 +0200,-0.3202667236328125,8.507461547851562,4.2691650390625
-33.35113525390625,-23.44818115234375,16.2689208984375,2014-08-08 08:19:21 +0200,-0.2837066650390625,8.47467041015625,4.2774810791015625
-33.001708984375,-23.5748291015625,15.89202880859375,2014-08-08 08:19:22 +0200,-0.323455810546875,8.482772827148438,4.280792236328125
-34.16595458984375,-22.3907470703125,17.15240478515625,2014-08-08 08:19:23 +0200,-0.3161773681640625,8.481292724609375,4.2859649658203125
-34.344482421875,-23.3642578125,15.93475341796875,2014-08-08 08:19:24 +0200,-0.28302001953125,8.519454956054688,4.3047637939453125
-34.1339111328125,-23.2025146484375,15.167236328125,2014-08-08 08:19:25 +0200,-0.2696533203125,8.486846923828125,4.2912445068359375
-33.99810791015625,-23.44512939453125,17.22412109375,2014-08-08 08:19:26 +0200,-0.2881011962890625,8.527008056640625,4.3041839599609375
-34.66644287109375,-23.187255859375,18.701171875,2014-08-08 08:19:27 +0200,-0.3291015625,8.491790771484375,4.2731781005859375
-33.1939697265625,-23.27728271484375,16.79534912109375,2014-08-08 08:19:28 +0200,-0.3520050048828125,8.491455078125,4.30291748046875
-32.90557861328125,-23.5595703125,17.77191162109375,2014-08-08 08:19:29 +0200,-0.3249969482421875,8.529220581054688,4.24658203125
-34.14306640625,-22.418212890625,17.07763671875,2014-08-08 08:19:30 +0200,-0.3214263916015625,8.4815673828125,4.2826385498046875
-33.98284912109375,-23.23150634765625,14.16778564453125,2014-08-08 08:19:31 +0200,0.186187744140625,8.434814453125,4.3855743408203125
-34.31854248046875,-23.23150634765625,14.85443115234375,2014-08-08 08:19:32 +0200,0.0970916748046875,8.477218627929688,4.362091064453125
-34.991455078125,-24.94964599609375,11.07635498046875,2014-08-08 08:19:33 +0200,0.0931396484375,8.49884033203125,4.34234619140625
-34.8236083984375,-25.4638671875,10.5621337890625,2014-08-08 08:19:34 +0200,0.2192535400390625,8.525009155273438,4.353759765625
-34.991455078125,-23.23150634765625,11.419677734375,2014-08-08 08:19:35 +0200,0.1837005615234375,8.443496704101562,4.3173675537109375
-34.15069580078125,-23.4039306640625,12.96539306640625,2014-08-08 08:19:36 +0200,0.2138519287109375,8.49847412109375,4.3461456298828125
-33.477783203125,-23.06060791015625,13.995361328125,2014-08-08 08:19:37 +0200,-0.0767974853515625,8.69561767578125,4.114654541015625
-32.9742431640625,-20.8282470703125,17.9443359375,2014-08-08 08:19:38 +0200,-0.30572509765625,8.59527587890625,4.057159423828125
-34.326171875,-21.2127685546875,18.1976318359375,2014-08-08 08:19:39 +0200,-0.3025054931640625,8.538360595703125,4.0692596435546875
-32.11669921875,-21.70257568359375,17.694091796875,2014-08-08 08:19:40 +0200,-0.3331298828125,8.585479736328125,4.0539093017578125
-34.30938720703125,-22.52044677734375,16.99676513671875,2014-08-08 08:19:41 +0200,0.03289794921875,8.519393920898438,4.2292938232421875
-33.00018310546875,-25.66375732421875,13.641357421875,2014-08-08 08:19:42 +0200,-0.5893707275390625,7.7409820556640625,4.68231201171875
-30.1727294921875,-25.89111328125,6.09893798828125,2014-08-08 08:19:43 +0200,0.145751953125,7.7456512451171875,4.527435302734375
-31.4056396484375,-26.41143798828125,1.17034912109375,2014-08-08 08:19:44 +0200,0.38970947265625,8.489776611328125,4.13018798828125
-33.80126953125,-27.24761962890625,-2.8167724609375,2014-08-08 08:19:45 +0200,-0.527923583984375,7.262725830078125,5.119354248046875
-33.78753662109375,-30.93414306640625,-2.1453857421875,2014-08-08 08:19:46 +0200,-0.3842620849609375,7.635162353515625,5.6432342529296875
-32.70111083984375,-32.31201171875,-1.56097412109375,2014-08-08 08:19:47 +0200,-0.6642608642578125,7.82122802734375,5.6068878173828125
-30.93109130859375,-32.8460693359375,0.433349609375,2014-08-08 08:19:48 +0200,-0.4596405029296875,7.2397613525390625,5.8652801513671875
-31.34002685546875,-32.1014404296875,0.37384033203125,2014-08-08 08:19:49 +0200,-0.52099609375,7.274566650390625,5.8279571533203125
-31.9244384765625,-33.62579345703125,1.18560791015625,2014-08-08 08:19:50 +0200,-0.7321624755859375,7.681121826171875,5.6710662841796875
-29.8309326171875,-33.95233154296875,-8.69598388671875,2014-08-08 08:19:51 +0200,0.0471343994140625,6.879150390625,6.6105499267578125
-31.6650390625,-32.22808837890625,-7.29217529296875,2014-08-08 08:19:52 +0200,-0.1061553955078125,6.5011444091796875,5.879730224609375
-30.0018310546875,-23.80523681640625,-3.05938720703125,2014-08-08 08:19:53 +0200,-0.22674560546875,8.395477294921875,4.407958984375
-30.389404296875,-25.360107421875,-4.42047119140625,2014-08-08 08:19:54 +0200,0.3568572998046875,8.244674682617188,4.5342559814453125
-30.78765869140625,-22.37396240234375,-5.91888427734375,2014-08-08 08:19:55 +0200,0.2763824462890625,8.506271362304688,4.3433380126953125
-31.12335205078125,-23.06060791015625,-2.142333984375,2014-08-08 08:19:56 +0200,-0.2219696044921875,8.290924072265625,4.46759033203125
-29.27398681640625,-22.88818359375,-5.06134033203125,2014-08-08 08:19:57 +0200,0.2695159912109375,8.472808837890625,4.4146728515625
-29.779052734375,-24.090576171875,-4.888916015625,2014-08-08 08:19:58 +0200,0.054718017578125,8.406509399414062,4.43634033203125
-30.11474609375,-22.0306396484375,-6.26220703125,2014-08-08 08:19:59 +0200,0.2207489013671875,8.40203857421875,4.4742431640625
-30.95550537109375,-23.23150634765625,-6.09130859375,2014-08-08 08:20:00 +0200,0.205291748046875,8.423126220703125,4.4341583251953125
-29.779052734375,-24.43389892578125,-5.23223876953125,2014-08-08 08:20:01 +0200,-0.1270294189453125,8.31689453125,4.6432952880859375
-29.74853515625,-24.46441650390625,-5.5816650390625,2014-08-08 08:20:02 +0200,-0.3768768310546875,8.2296142578125,4.818389892578125
-29.08477783203125,-24.84130859375,-7.53173828125,2014-08-08 08:20:03 +0200,0.294464111328125,8.16265869140625,4.70391845703125
-29.79278564453125,-24.4659423828125,-6.73828125,2014-08-08 08:20:04 +0200,-0.0106658935546875,8.356643676757812,4.72601318359375
-29.88433837890625,-24.79705810546875,-6.96868896484375,2014-08-08 08:20:05 +0200,0.0882568359375,8.308395385742188,4.70660400390625
-29.71343994140625,-23.6328125,-7.8643798828125,2014-08-08 08:20:06 +0200,0.0362548828125,8.249923706054688,4.6967926025390625
-30.65185546875,-23.54278564453125,-8.5968017578125,2014-08-08 08:20:07 +0200,0.1228179931640625,8.372024536132812,4.6132965087890625
-29.99420166015625,-23.47869873046875,-11.19232177734375,2014-08-08 08:20:08 +0200,0.2250213623046875,8.35125732421875,4.532958984375
-31.072998046875,-23.29254150390625,-13.018798828125,2014-08-08 08:20:09 +0200,0.152679443359375,8.326980590820312,4.5862274169921875
-30.00946044921875,-22.93243408203125,-15.33966064453125,2014-08-08 08:20:10 +0200,0.054443359375,8.35479736328125,4.58135986328125
-31.9305419921875,-24.50714111328125,-15.00244140625,2014-08-08 08:20:11 +0200,-1.28656005859375,8.256301879882812,4.5941009521484375
-31.94732666015625,-23.34136962890625,-17.53082275390625,2014-08-08 08:20:12 +0200,-0.17950439453125,8.3326416015625,4.5950164794921875
-32.31658935546875,-23.6968994140625,-20.32318115234375,2014-08-08 08:20:13 +0200,0.0374298095703125,8.491043090820312,4.6362152099609375
-32.684326171875,-23.52752685546875,-19.97528076171875,2014-08-08 08:20:14 +0200,-0.4760589599609375,8.275802612304688,4.6182403564453125
-33.72344970703125,-22.83477783203125,-21.94061279296875,2014-08-08 08:20:15 +0200,-0.5322113037109375,8.285491943359375,4.59844970703125
-33.5174560546875,-22.55706787109375,-22.80426025390625,2014-08-08 08:20:16 +0200,-0.5222320556640625,8.292572021484375,4.6026611328125
-32.95745849609375,-23.31390380859375,-23.61907958984375,2014-08-08 08:20:17 +0200,-0.4998321533203125,8.28924560546875,4.57196044921875
-34.91058349609375,-22.28546142578125,-26.74713134765625,2014-08-08 08:20:18 +0200,-0.50140380859375,8.3203125,4.5683441162109375
-35.66436767578125,-22.88818359375,-29.43878173828125,2014-08-08 08:20:19 +0200,-0.4974822998046875,8.312576293945312,4.5822601318359375
-33.14208984375,-19.970703125,-34.417724609375,2014-08-08 08:20:20 +0200,0.344573974609375,8.2274169921875,5.3835601806640625
-27.25677490234375,-18.768310546875,-36.3067626953125,2014-08-08 08:20:21 +0200,0.6775970458984375,10.032318115234375,3.60760498046875
-29.10614013671875,-21.343994140625,-30.64117431640625,2014-08-08 08:20:22 +0200,0.573272705078125,7.958404541015625,4.4035797119140625
-31.62841796875,-18.42498779296875,-26.348876953125,2014-08-08 08:20:23 +0200,-0.6944427490234375,9.419448852539062,3.6780853271484375
-39.3646240234375,-26.666259765625,-19.82574462890625,2014-08-08 08:20:24 +0200,-1.36669921875,7.2030487060546875,4.357421875
-30.11474609375,-23.74725341796875,-23.42987060546875,2014-08-08 08:20:25 +0200,0.764862060546875,8.614013671875,5.11431884765625
-30.78765869140625,-21.343994140625,-18.280029296875,2014-08-08 08:20:26 +0200,-0.1200714111328125,7.3735198974609375,4.5037078857421875
-29.10614013671875,-19.62738037109375,-16.90673828125,2014-08-08 08:20:27 +0200,0.3690032958984375,8.543746948242188,3.96649169921875
-27.35137939453125,-18.18084716796875,-17.89703369140625,2014-08-08 08:20:28 +0200,1.15380859375,8.794692993164062,3.7764739990234375
-28.7689208984375,-22.0306396484375,-11.41357421875,2014-08-08 08:20:29 +0200,1.4111480712890625,8.949111938476562,4.1952362060546875
-28.7689208984375,-20.6573486328125,-12.1002197265625,2014-08-08 08:20:30 +0200,-0.0480194091796875,8.675140380859375,3.98101806640625
-29.18853759765625,-21.00067138671875,-10.6414794921875,2014-08-08 08:20:31 +0200,0.0704345703125,8.676254272460938,3.9258880615234375
-29.13055419921875,-21.47216796875,-12.12615966796875,2014-08-08 08:20:32 +0200,0.1487579345703125,8.762664794921875,3.88165283203125
-29.3365478515625,-20.20721435546875,-12.078857421875,2014-08-08 08:20:33 +0200,0.150665283203125,8.830093383789062,3.8426361083984375
-30.0628662109375,-21.31805419921875,-11.75689697265625,2014-08-08 08:20:34 +0200,0.118499755859375,8.70062255859375,3.9219970703125
-28.93829345703125,-20.1416015625,-11.24114990234375,2014-08-08 08:20:35 +0200,0.082275390625,8.692123413085938,3.8875732421875
-28.5888671875,-20.83282470703125,-11.90032958984375,2014-08-08 08:20:36 +0200,0.024688720703125,8.723480224609375,3.876861572265625
-28.93829345703125,-20.48492431640625,-12.61444091796875,2014-08-08 08:20:37 +0200,0.0592498779296875,8.733108520507812,3.8643035888671875
-29.02984619140625,-20.4254150390625,-10.3057861328125,2014-08-08 08:20:38 +0200,0.0272674560546875,8.715438842773438,3.8886871337890625
-29.32586669921875,-21.221923828125,-10.15472412109375,2014-08-08 08:20:39 +0200,0.0150146484375,8.782028198242188,3.8682708740234375
-28.4820556640625,-21.32720947265625,-9.210205078125,2014-08-08 08:20:40 +0200,0.0167694091796875,8.7855224609375,3.912994384765625
-29.4586181640625,-20.2667236328125,-10.211181640625,2014-08-08 08:20:41 +0200,-0.0037841796875,8.668045043945312,3.9092559814453125
-29.010009765625,-21.5911865234375,-8.99810791015625,2014-08-08 08:20:42 +0200,-0.16815185546875,9.145782470703125,3.9311370849609375
-30.31768798828125,-21.13800048828125,-7.78961181640625,2014-08-08 08:20:43 +0200,-0.34674072265625,8.488006591796875,4.00579833984375
-31.22711181640625,-20.5078125,-8.8165283203125,2014-08-08 08:20:44 +0200,-0.254180908203125,8.70135498046875,3.8669891357421875
-29.96826171875,-21.40350341796875,-9.84649658203125,2014-08-08 08:20:45 +0200,-0.10382080078125,8.731979370117188,3.8475494384765625
-28.0609130859375,-21.77276611328125,-5.3192138671875,2014-08-08 08:20:46 +0200,-0.12567138671875,8.633377075195312,3.8543243408203125
-29.5013427734375,-20.71075439453125,-3.34320068359375,2014-08-08 08:20:47 +0200,-0.1461181640625,8.74481201171875,3.882110595703125
-28.472900390625,-20.49102783203125,-3.8177490234375,2014-08-08 08:20:48 +0200,-0.018798828125,8.694732666015625,3.8958892822265625
-28.55224609375,-21.533203125,-3.704833984375,2014-08-08 08:20:49 +0200,-0.0396575927734375,8.772476196289062,3.8905029296875
-29.15802001953125,-22.0855712890625,-0.823974609375,2014-08-08 08:20:50 +0200,-0.128875732421875,8.725311279296875,3.8661956787109375
-27.3956298828125,-21.6461181640625,0.7171630859375,2014-08-08 08:20:51 +0200,-0.1699981689453125,8.713577270507812,3.86517333984375
-28.2806396484375,-22.119140625,-0.2044677734375,2014-08-08 08:20:52 +0200,-0.0845947265625,8.729034423828125,3.8739013671875
-29.10614013671875,-20.31402587890625,-1.79901123046875,2014-08-08 08:20:53 +0200,-0.0862274169921875,8.73870849609375,3.8794097900390625
-28.7689208984375,-21.68731689453125,-2.48565673828125,2014-08-08 08:20:54 +0200,-0.0650177001953125,8.70892333984375,3.8712005615234375
-28.7689208984375,-20.6573486328125,-6.26220703125,2014-08-08 08:20:55 +0200,-0.086822509765625,8.697769165039062,3.8625030517578125
-28.60107421875,-20.1416015625,-7.12127685546875,2014-08-08 08:20:56 +0200,0.082794189453125,8.717086791992188,3.8582916259765625
-28.4332275390625,-21.00067138671875,-8.66546630859375,2014-08-08 08:20:57 +0200,0.1657867431640625,8.734695434570312,3.876800537109375
-28.0975341796875,-21.68731689453125,-9.0087890625,2014-08-08 08:20:58 +0200,0.2224273681640625,8.755645751953125,3.746429443359375
